Barcode	Row	Column	Col	ScreenID	Treatment	Medium	ORF	Screen.Name	Library.Name	MasterPlate.Number	Timeseries.order	Inoc.Time	TileX	TileY	XOffset	YOffset	Threshold	EdgeLength	EdgePixels	RepQuad	K	r	g	v	objval	tshift	t0	d0	nAUC	nSTP	Gene	MDP	MDR	MDRMDP	glog_maxslp	DT	AUC	fit
DLR00012733	1	11	11	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1650	214	NA	0.0413980499760243	0.0413980499760243	1	0.065950132248967	171.84469581723	1.1e-05	0.0140804455888788	0.00541602537197519	0	0.0238888888888889	0.0362642262903113	0.128967751362158	0.0779055835440506	HIS3	12.54965631341	27.491917523934	345.014116321985	0.0582948836177379	0.872983849857182	0.253510260610645	345.014116321985
DLR00012733	1	12	12	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1776	225	NA	0.0462997495870851	0.0462997495870851	1	0.0827787105457768	109.270407539879	1.1e-05	0.0169592888924541	0.00595891440972419	0	0.0238888888888889	0.0370979132704654	0.137748235759545	0.0939892336689456	HIS3	12.8775405366161	21.3359670372249	274.754780409769	0.0559593108095895	1.12486113041547	0.287271365996338	274.754780409769
DLR00012733	1	13	13	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1926	214	NA	0.0360168362725771	0.0360168362725771	1	0.0779223221969741	222.961917813238	1.1e-05	0.0144914536988327	0.00684464821228619	0	0.0238888888888889	0.0481629724312291	0.170751501639326	0.096819993112983	HIS3	12.7903174333547	37.3377830462075	477.562097418724	0.0919556379587176	0.642780530657074	0.321618021804038	477.562097418724
DLR00012733	1	14	14	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2058	218	NA	0.0376152165805317	0.0376152165805317	1	0.09071433028636	116.341495061764	1.1e-05	0.0163164374610133	0.00678233522808806	0	0.0238888888888889	0.0416031678275112	0.15265830499881	0.104879833482132	HIS3	13.0096112344885	22.1323830827597	287.933699599474	0.0628372894359542	1.0843839052603	0.317705991485508	287.933699599474
DLR00012733	1	15	15	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2198	213	NA	0.0429431509403804	0.0429431509403804	1	0.0755272228235006	192.834270814438	1.1e-05	0.0134092801394905	0.00647876186660249	0	0.0238888888888889	0.0428243493583388	0.150561545333633	0.0931395329237095	HIS3	12.7452775001004	29.9122981945722	381.240541155575	0.0713673971682724	0.802345571840915	0.295534947979817	381.240541155575
DLR00012733	1	16	16	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2322	223	NA	0.0450210453407214	0.0450210453407214	1	0.0789587271301989	94.4033838879109	1.1e-05	0.0178614944791353	0.0056667704204622	0	0.0238888888888889	0.0340541509924021	0.122106508278378	0.0909734078110081	HIS3	12.8093794936427	19.2418660314826	246.476364163094	0.0485462095627529	1.2472802773251	0.262210086708799	246.476364163094
DLR00012733	1	17	17	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2472	214	NA	0.0405455804784485	0.0405455804784485	1	0.06926800815858	189.304237117945	1.1e-05	0.0138721612714903	0.00590420218541459	0	0.0238888888888889	0.0394816541511549	0.139303872660889	0.085804365403191	HIS3	12.620469949816	30.0282347600682	378.970434435461	0.0664575325998342	0.79924778102226	0.272419486546927	378.970434435461
DLR00012733	1	18	18	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2608	214	NA	0.0429431509403804	0.0429431509403804	1	0.0790512008890144	143.665105273627	1.1e-05	0.0150651756483463	0.00625095722412276	0	0.0238888888888889	0.0397012647510728	0.144836110020397	0.0943003827518894	HIS3	12.8110681400482	24.9908044767643	320.158899026449	0.062471858887223	0.960353238020587	0.292168584573221	320.158899026449
DLR00012733	1	19	19	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2744	214	NA	0.0364963503649635	0.0364963503649635	1	0.0698227446152601	188.612929893897	1.1e-05	0.0137706603666511	0.00588787982543979	0	0.0238888888888889	0.0395943494087167	0.140720501182963	0.0843966186725065	HIS3	12.6319778288455	29.7387196998678	375.658847906981	0.0662600919471793	0.807028689944129	0.273762768884927	375.658847906981
DLR00012733	1	20	20	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2872	216	NA	0.0361233949597741	0.0361233949597741	1	0.0708311819559736	143.980400080096	1.1e-05	0.01478806968287	0.00569505471214024	0	0.0238888888888889	0.036235753655398	0.129009226360109	0.0844532225264442	HIS3	12.6526653775722	24.3157048964301	307.658477474325	0.0550743519905662	0.987016420137733	0.26073792426183	307.658477474325
DLR00012733	1	21	21	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3014	217	NA	0.0208322233470084	0.0208322233470084	1	0.057498915625651	123.059246795063	1.1e-05	0.0160108345693939	0.00444221415179512	0	0.0238888888888889	0.0280721431499529	0.10027983144006	0.0675615758364274	HIS3	12.3518155093823	21.8687094967885	270.118265132608	0.0413461517849429	1.09745844872668	0.206154729055788	270.118265132608
DLR00012733	1	22	22	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3144	225	NA	0.0146518194895839	0.0146518194895839	1	0.0527217848478899	39.7336456052695	1.1e-05	0.0292976450486677	0.00205284867792182	0	0.0238888888888889	0.0123739389269438	0.0511345187496559	0.0502786395453649	HIS3	12.2266799732083	12.1407636292198	148.441231524838	0.0222528726169948	1.97681140436981	0.136832673077967	148.441231524838
DLR00012733	1	23	23	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3292	214	NA	0.0132132772124247	0.0132132772124247	1	0.041872766637687	36.5528689469832	1.1e-05	0.0315927167437886	0.00163663861022768	0	0.0238888888888889	0.00992666826141482	0.0403752057854491	0.0393328393326387	HIS3	11.894293004584	11.6383938238915	138.430466244107	0.017512835626995	2.06214021996165	0.108690966201672	138.430466244107
DLR00012733	1	24	24	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3428	214	NA	0.010176354627311	0.010176354627311	1	0.0363652905327982	115.484494860736	1.1e-05	0.0160186067851885	0.00325465437571697	0	0.0238888888888889	0.0215620823318434	0.0627644620630796	0.0429926752347774	HIS3	11.6908428633649	19.4552579671243	227.448363759877	0.0245516694804783	1.23359967986832	0.128178182732774	227.448363759877
DLR00012733	2	1	1	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	282	350	NA	0.0176354627310992	0.0176354627310992	1	0.041383330549097	2.50044412939789	9.00183726056382e-06	2.0475289974183	0.000236504547342664	0	2.65664351851852	0.00762285717047615	0.00654501114095946	0.0414879415401086	HIS3	12.1665426549255	3.60737809305643	43.8893194416148	0.0403429630098617	6.6530314762946	0.0789740484551543	43.8893194416148
DLR00012733	2	2	2	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR033C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	412	353	NA	0.012254249027652	0.012254249027652	1	0.287102502569801	8.07266275697632	9e-06	0.215972706958142	0.00239370328972507	0	1.62133101851852	0.0346382938301288	0.206400498409414	0.279255870873145	EXO1	14.9612813790509	10.3082168229086	154.224132403802	0.166461299538836	2.3282397346031	0.757223445327109	154.224132403802
DLR00012733	2	3	3	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YML030W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	556	350	NA	0.0719803932015558	0.0719803932015558	1	0.0915755161270603	13.1905032863135	1.1e-05	0.0650589828055399	0.00101804321731738	0	0.0238888888888889	0.00463595626447674	0.0317141166879994	0.0623141022315396	YML030W	13.0232426880155	8.20791905081705	106.893721762377	0.0280041843287836	2.92400544540104	0.14925867924432	106.893721762377
DLR00012733	2	4	4	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPR160W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	694	350	NA	0.0782673557461772	0.0782673557461772	1	0.100143897728967	21.7526122806277	1.1e-05	0.0409655330616484	0.00216164065117774	0	0.0238888888888889	0.0120578008272081	0.0514026562353617	0.0760784023947886	GPH1	13.1522833689683	9.46736080519342	124.517412066168	0.0321724050363493	2.53502538815617	0.182060581427351	124.517412066168
DLR00012733	2	5	5	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL109C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	822	362	NA	0.0901486493686398	0.0901486493686398	1	0.128361913511541	25.0977012017801	1.1e-05	0.0405031082191922	0.00255898812088302	0	0.0238888888888889	0.01436436047173	0.0811097653234544	0.110388052727154	YDL109C	13.5104260571775	11.0746596840741	149.623370770087	0.0470527764526365	2.16710948098146	0.273027551754023	149.623370770087
DLR00012733	2	6	6	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL012C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	958	358	NA	0.0905216047738292	0.0905216047738292	1	0.0965180681231286	34.5040667481794	1.1e-05	0.0320541661426229	0.00287207466464881	0	0.0238888888888889	0.0165214493660209	0.0797038398945726	0.0900284246265538	YDL012C	13.0990798002011	12.1485855917216	159.135292125534	0.0386528601222978	1.97553861877998	0.231654442480629	159.135292125534
DLR00012733	2	7	7	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1104	350	NA	0.0693697053652299	0.0693697053652299	1	0.0723843888242638	44.5543286980894	1.1e-05	0.026580907758911	0.00313447430818095	0	0.0238888888888889	0.0180839758021612	0.0729533918224783	0.0731880383123943	HIS3	12.6839593450393	12.917998560405	163.851368559453	0.0311235153801231	1.85787294276085	0.188868729716312	163.851368559453
DLR00012733	2	8	8	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL250W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1240	350	NA	0.000372955405189408	0.000372955405189408	1	0.02525	190.883263324798	1.1e-05	0.012936525941505	0.00250710166824487	0	0.0238888888888889	0.0177534171083012	0.049958297722992	0.0247586058592022	RAD50	11.1645641487766	0	0	0.0227905769778348	25	0.0989194667176748	0
DLR00012733	2	9	9	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGL179C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1368	351	NA	0.0713943204219724	0.0713943204219724	1	0.0734791173693242	44.297451753242	1.1e-05	0.0274818332369438	0.00286307957751798	0	0.0238888888888889	0.0170108914421808	0.0744136355582709	0.0723568248248783	TOS3	12.7056150578221	13.2512644340284	168.365464928175	0.0324623694718286	1.81114791871253	0.195927943713885	168.365464928175
DLR00012733	2	10	10	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL109W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1514	350	NA	0.0408652565400394	0.0408652565400394	1	0.13521968523915	19.749350194642	1.1e-05	0.0537886797572463	0.00249414420636822	0	0.0238888888888889	0.0146912221899683	0.0844924770327742	0.112896403396309	HAP4	13.5855140497982	10.9957638437592	149.383104187654	0.0514651250665787	2.18265873485646	0.294559652036191	149.383104187654
DLR00012733	2	11	11	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL198C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1644	354	NA	0.0674516489956844	0.0674516489956844	1	0.0795955606221801	34.1202668622239	1.1e-05	0.0346250443507098	0.00215479459219059	0	0.0238888888888889	0.0133281887187826	0.0708766896688395	0.0735693099352438	PTK1	12.8209687287794	12.5953554285267	161.484658077004	0.0340066377969164	1.90546429088006	0.204286983395153	161.484658077004
DLR00012733	2	12	12	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1780	353	NA	0.0633491395386009	0.0633491395386009	1	0.0595013414823558	52.3993843653167	1.1e-05	0.0255541703534198	0.0026665414209058	0	0.0238888888888889	0.0167911166828223	0.0702428459645957	0.0594335515190306	HIS3	12.4012029558558	14.3607352824188	178.090392832596	0.0289412909904935	1.67122361968346	0.172333417879766	178.090392832596
DLR00012733	2	13	13	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJL094C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1918	353	NA	0.0331930310618573	0.0331930310618573	1	0.222704105202717	6.06211320456615	1.1e-05	0.301291769979107	0.00281462256625512	0	0.0238888888888889	0.0168218209606089	0.158659724940905	0.212048010071708	KHA1	14.3053370080025	8.25536233924516	118.095740386074	0.13042188963585	2.9072012849038	0.558942849450395	118.095740386074
DLR00012733	2	14	14	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR387C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2054	350	NA	0.0522137567265171	0.0522137567265171	1	0.0479847247815431	56.325288240551	1.1e-05	0.0248306345298486	0.00220042817054507	0	0.0238888888888889	0.0142642847171145	0.0600605991121716	0.0483629671359471	REH1	12.090855979471	14.6880042535004	177.590544054932	0.0243866387763557	1.63398645491816	0.144213299351778	177.590544054932
DLR00012733	2	15	15	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGR231C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2188	353	NA	0.0355373221801907	0.0355373221801907	1	0.190882684723202	9.11465820189635	1.1e-05	0.142063214238194	0.00233658600558598	0	0.0238888888888889	0.0139935994367515	0.116404979260053	0.168122780499852	PHB2	14.0828950952781	9.69554016810741	136.541275079512	0.0849592323829987	2.47536491870208	0.435022639456357	136.541275079512
DLR00012733	2	16	16	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL125C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2334	350	NA	0.0295167563535617	0.0295167563535617	1	0.04125434152075	69.6104325870237	1.1e-05	0.0219334211363618	0.00240257384836277	0	0.0238888888888889	0.0157669693964939	0.0587640576596128	0.0428006584733772	ESBP6	11.8728267144734	15.9363028872784	189.208962650019	0.022920682763259	1.50599547271147	0.131607613798052	189.208962650019
DLR00012733	2	17	17	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPR119W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2594	350	NA	0.0387873621396984	0.0387873621396984	1	0.255589826242021	8.0878545501219	1.1e-05	0.222586563431629	0.00234874589761175	0	0.0238888888888889	0.0153843426615812	0.219435139697334	0.247492770726456	CLB2	14.5040392667233	10.3218057866017	149.707876432363	0.152574102883916	2.32517453788497	0.697989051488928	149.707876432363
DLR00012733	2	18	18	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YER173W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2594	349	NA	0.0389472001704939	0.0389472001704939	1	0.255684894840206	8.10390124929919	1.1e-05	0.221839338304788	0.00235060307972234	0	0.0238888888888889	0.015396147294095	0.219486506381425	0.247591040269075	RAD24	14.5045757884447	10.3325839978127	149.869747686745	0.152469994358647	2.32274908242513	0.698100300477672	149.869747686745
DLR00012733	2	19	19	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL268W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2728	357	NA	0.0556769140604188	0.0556769140604188	1	0.0676097092393086	39.2712552406628	1.1e-05	0.0301990089846916	0.00227018076926934	0	0.0238888888888889	0.0135433672513194	0.063930880727502	0.0642383566479783	LYP1	12.5855112036558	12.6571913216061	159.297223184889	0.029059588586318	1.89615526779875	0.176296977092151	159.297223184889
DLR00012733	2	20	20	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR274W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2876	348	NA	0.0334061484362513	0.0334061484362513	1	0.212352722159484	8.84021677003748	1.1e-05	0.180740320548847	0.0018213575382857	0	0.0238888888888889	0.0120314149911344	0.16889352106867	0.201810928769797	CHK1	14.2366714585786	10.4699429347394	149.057137751951	0.114605533766884	2.29227610404329	0.558642647395345	149.057137751951
DLR00012733	2	21	21	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPR119W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3018	350	NA	0.0173690660131067	0.0173690660131067	1	0.059516101707982	11.5981164736124	1.1e-05	0.0818353042939325	0.00106777920879506	0	0.0238888888888889	0.00478359669138193	0.0268584370095985	0.0445302899456402	CLB2	12.401560794234	8.21042725681602	101.82211277204	0.019969338903895	2.92311219006003	0.11228978877588	101.82211277204
DLR00012733	2	22	22	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YIR039C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3156	350	NA	0.0580744845223507	0.0580744845223507	1	0.0495641478280077	3.11896470959666	1.09320293362347e-05	0.715985629167182	0.000712460942054119	0	1.88953703703704	0.00408848319398709	0.0161494103010286	0.0461879762304448	YPS6	12.1465199741807	4.48567225768281	54.4853076755725	0.0303409492251402	5.35036860058024	0.102830687655071	54.4853076755725
