kn
0.08
deviations
param,comp dev,inde dev
C(t=0),0.00686234854766,0.00987883024068
N(t=0),1.0,0.281853612084
kn,4.2788862717,nan
r (MAD),0.35687862014,0.633607026951
params
param,true,comp est,inde est
r81,1.25282219404,1.38125013322,2.14164031275
r82,0.0431906731436,0.0,0.277248009148
r83,2.56616370736,1.77335140969,5.02435404263
r84,0.737665054077,0.899661248558,0.434090994948
r85,0.198071231194,0.110899117607,0.299906264108
r86,0.527617257008,0.811621955981,0.438555984144
r87,0.40125756749,0.0,0.36607318532
r88,1.05099159782,1.0521463935,0.897573006749
r89,0.0,0.0,0.274507120668
r90,1.92712864236,1.47730650267,3.67502955486
r91,0.0,0.0,0.274507120668
r92,0.490552810672,0.715542236563,0.41363878368
r93,0.0,0.0,0.274507120668
r94,0.834703415063,1.02885420146,0.344324479296
r95,1.13786931514,1.21389115496,1.63816971211
r96,0.0,0.0,0.274507120668
r97,1.97081985621,1.72252441482,4.35471786952
r98,0.872493007316,0.515535384465,0.375329694389
r99,0.0,0.0,0.274507120668
r100,1.91065662864,1.59636586134,3.84915439577
r101,1.57030787528,1.21235911517,2.36747653419
r102,0.0965864473609,0.0,0.282443721892
r103,1.14869599819,1.2545946564,1.3895410385
r104,0.0,0.0,0.274507120668
r105,0.0,0.0,0.274507120668
r106,2.59825029538,1.75937536183,5.0174849268
r107,0.0,0.0,0.274507120668
r108,1.0692171796,1.36669184052,1.57517651614
r109,0.574027127423,0.0689310462594,0.44747446429
r110,1.18663531744,1.38999949397,2.0505687656
r111,0.0,0.0,0.274507120668
r112,2.24267379691,1.48174296496,4.0447235641
r113,1.86180149679,1.10672462326,2.61814682532
r114,2.33061269597,1.2429255937,3.51600209096
r115,0.358050615737,0.188422959662,0.340180285871
r116,0.0,0.0,0.274507120668
r117,0.886398979056,1.03482466427,0.343141806969
r118,2.17007861148,1.53324864978,4.3773148057
r119,1.01566823037,0.399272272369,0.489427694149
r120,0.0057577774689,0.0,0.274906391319
r121,0.593025667443,0.418282362671,0.447116827528
r122,1.07545872817,1.20210420062,1.29461194842
r123,0.208783304955,0.246647470545,0.300769296356
r124,0.0,0.0,0.274507120668
r125,0.316916389828,0.0,0.325613593739
r126,1.13201508811,1.37965282132,1.79979823378
r127,0.388279966097,0.0,0.34821580014
r128,0.749155923488,1.06872186433,0.393134919383
r129,1.62289434865,1.55838519019,3.50035418802
r130,0.925614333774,0.546083543915,0.34372769559
r131,0.0,0.0,0.274507119567
r132,0.131328041084,0.0,0.286750793182
r133,1.05823564058,1.34588776433,1.50796648187
r134,0.914162474421,0.126104683667,0.342242942876
r135,2.55767336834,1.68201016837,4.8525581536
r136,0.234308451559,0.0,0.296233468455
r137,1.94633444421,1.33742795573,3.24884029664
r138,2.11532464929,1.39682678631,3.59120965296
r139,0.627838622747,0.145263236537,0.444154463526
r140,3.35392998928,1.84190652007,5.64879765732
r141,1.25410097236,1.0393360087,1.50591444738
r142,0.0,0.0,0.274507120616
r143,1.80717084172,1.42742640604,3.4535547189
r144,2.03931973023,1.57071998871,3.96990134124
r145,0.0,0.0,0.274507120616
r146,1.65570062725,1.33290327657,2.85644301045
r147,0.0,0.0,0.274507120616
r148,2.69372841287,1.78549838034,5.09083528257
r149,0.294257935975,0.0,0.313093376522
r150,1.03381664105,1.06756029427,0.97944642911
r151,1.75774281948,1.56917869156,3.77203557938
r152,0.0,0.0,0.274507120616
r153,0.0,0.0,0.274507120616
r154,1.31464927134,1.23696414307,2.02546608345
r155,2.30834525626,1.3706670927,4.03578462405
r156,1.76298281018,1.45795121942,3.38539183973
r157,0.0,0.0,0.274507120616
r158,1.1329300852,1.14300155339,1.34244172582
r159,0.703279003399,0.0,0.459388423553
r160,2.26646492329,1.60993276443,4.43939758297
r161,0.0,0.0,0.274507120616
r162,0.216113399109,0.111369051084,0.30148834934
r163,0.0,0.167140411811,0.274507120616
r164,0.0,0.0,0.274507120616
r165,1.13311371099,0.988113930033,1.09028241121
r166,1.28534894545,1.40366297406,2.2662831827
r167,0.0,0.0,0.274507120616
r168,0.527408912074,0.0,0.387526405873
r169,2.15265852908,1.50766029932,3.82753849243
r170,2.92577926095,1.30209071715,4.19720900283
r171,1.14290692361,0.923335799252,0.780707494346
r172,1.23254783813,0.691860677095,1.08818562679
r173,1.94276089194,1.60606690443,3.98600570648
r174,0.180848602078,0.0,0.291862878919
r175,0.885253817621,0.821610441517,0.37875364099
r176,0.320094463937,0.0,0.329296218883
r177,1.12973384832,1.32746860957,1.71626721957
r178,0.614134461622,0.0,0.44975605047
r179,1.28183541702,1.12997533609,1.78538882169
r180,0.83427337592,0.117245242264,0.417559083778
r181,0.57764824344,0.660558816743,0.440116413651
r182,1.96386176389,1.3094216854,3.58615266048
r183,1.11221635096,1.08833909538,1.19909687246
r184,1.20073263504,1.14624179358,1.62354889461
r185,0.629689241925,0.821513628171,0.454801083486
r186,0.32078703074,0.479149078148,0.336661206987
r187,0.689689553608,1.06021429325,0.436340312812
r188,0.524659876386,0.0,0.412266971133
r189,2.35785157204,1.6611378641,4.67858329801
r190,0.0,0.0,0.274507120616
r191,1.44128240188,1.28834767795,2.46666462684
r192,2.32102105035,1.53810119408,4.14599524559
r193,0.0464562351212,0.0,0.277606492415
r194,0.910984920833,0.225212213778,0.410582509106
r195,2.35113574702,1.38855771459,4.15042326933
r196,1.14275861086,1.13618119892,1.26510501229
r197,0.324148577785,0.0,0.319018358946
r198,2.15993249512,1.35659731087,3.47634789204
r199,4.54007154796,1.51119928,5.09438447807
r200,0.541257170625,0.0,0.394248190731
r201,1.32670384869,1.26813467158,2.2807592075
r202,0.933372597219,1.02668785495,0.672019154549
r203,0.95460608565,0.519862326745,0.39456916197
r204,2.31472981324,1.65777902056,4.66689065393
r205,0.0,0.0,0.274507120616
r206,1.85959637635,1.42300334426,3.50933619857
r207,0.0,0.0,0.274507120616
r208,0.405586285589,0.0,0.362928049178
r209,1.11167609335,1.39942551506,1.8136092404
r210,0.0,0.0,0.274507120616
r211,1.37934414802,1.27705317366,2.41688575289
r212,1.52000489097,1.32151424205,2.75789410852
r213,0.395218495742,0.0,0.336379046832
r214,1.60369439012,1.29612484279,2.80159542246
r215,1.47629589489,1.14950843305,2.29304335832
r216,0.0,0.0,0.274507120616
r217,1.5721468233,1.39769162441,2.84169819828
r218,1.69569281859,1.10850068576,2.63413380341
r219,1.16422688849,1.10681670434,1.25407946453
r220,0.140106250228,0.0,0.287916977973
r221,1.12452737289,1.34879675578,1.62855327182
r222,1.43243453765,1.02706286443,1.86712898406
r223,1.79104623643,0.800072736912,1.82863340787
r224,2.72157639975,1.49924742339,4.40025438401
r225,0.642909857218,0.0,0.444279041924
r226,0.730464374409,0.953512521378,0.41931713022
r227,1.12326254863,1.18118961508,1.56401923433
r228,0.300754917877,0.0,0.315782078773
r229,1.43689152503,1.47850979957,2.8346964543
r230,1.19059290283,1.02728491886,1.42091847647
r231,1.04978377352,1.0977759087,1.14025840559
r232,0.977401266158,1.0222750018,0.708760883849
r233,0.795999849264,0.151677298156,0.422852011974
r234,0.811592516419,1.06814034173,0.34472878813
r235,1.27310850205,1.05852395827,1.72461632914
r236,1.14359174372,0.555308017778,0.773993187919
r237,1.5214267006,1.28400584945,2.62820124401
r238,1.57901566957,1.18540581514,2.60489927708
r239,0.0,0.0,0.274507119568
r240,3.17961421551,1.60699089192,4.83560902626
r241,0.675771064029,0.0,0.442240794454
r242,2.01699055402,1.52137783454,3.91666501994
r243,0.425998417534,0.0,0.35644657797
r244,0.738611309511,0.975175120167,0.43586060258
r245,0.0,0.0,0.274507119568
r246,0.957221944645,0.927341930013,0.366994627696
r247,2.08276251978,1.14920953638,2.99523223857
r248,1.35194075506,0.936711260397,1.35965400225
r249,1.56332544704,1.28505946828,2.62119181415
r250,0.0,0.0,0.274507119568
r251,1.15662523448,1.32411743259,1.8537790176
r252,0.837854091867,0.965936753748,0.352966263043
r253,0.34632821359,0.0,0.332942645943
r254,0.404523122378,0.0,0.352334670653
r255,1.10969629792,1.16332023248,1.29187690551
r256,1.97654703943,1.15784305483,3.21806533551
r257,2.73597059875,1.51268368032,4.65530009705
r258,0.500040871463,0.0,0.399079126748
r259,1.41320035115,1.03237921269,1.73608059928
r260,2.70291298042,1.37349673983,4.21442486177
r261,0.677758115486,0.0,0.460668581133
r262,1.34626569938,1.19869689113,2.18996344917
r263,1.24713595609,1.27553460684,2.01555590034
r264,0.0,0.0,0.27450712158
r265,1.04304735851,1.2970475852,1.28728301455
r266,0.490990463933,0.0,0.395858765396
r267,1.67157224772,1.42006571732,3.07179968652
r268,2.91826056826,1.70002895351,5.17959176507
r269,0.283275829689,0.0,0.31281648585
r270,1.48666704383,1.12410921245,2.06742926173
r271,2.88400680934,1.47391838246,4.47185645268
r272,0.786704873477,0.101456350041,0.449503955804
r273,2.20260452198,1.27384133735,3.71109917809
r274,0.846097737955,1.12517997783,0.327072472233
r275,0.0,0.0,0.274507121554
r276,1.77080974993,1.30934980628,3.07208360008
r277,1.53995295204,1.00277574585,1.84609090454
r278,2.1792200735,1.50500495089,4.07653876788
r279,0.0,0.0,0.274507121553
r280,1.33001249713,1.17556146929,1.99732170947
r281,0.989163085925,0.906418489565,0.524154219246
r282,0.0,0.0,0.274507121553
r283,2.01519533833,1.3050310115,3.41915167769
r284,1.97363140027,1.18438460523,2.92093609025
r285,0.0606678137719,0.0,0.279195198753
r286,0.614869515219,0.992819504979,0.455268179371
r287,0.0232329524422,0.0,0.276186926185
r288,1.48334240652,1.29124839644,2.58684745238
r289,0.70243317522,0.0681341702126,0.455323256079
r290,0.0,0.235729381004,0.274507121553
r291,0.182409451706,0.0,0.293288565044
r292,0.429930220963,0.0463993924295,0.370362657967
r293,0.0,0.0,0.274507121553
r294,1.84938799357,1.37210006585,3.20792157443
r295,0.407958971179,0.0,0.34710814026
r296,0.0309493581526,0.0,0.276640826494
r297,2.13892815865,1.61805995266,4.16991323502
r298,0.0328635779867,0.0,0.276840521131
r299,0.0,0.0,0.274507121553
r300,2.11093625087,1.21489290699,3.12069427792
r301,3.51430949253,1.38704834751,4.63900366103
r302,1.37457335852,1.17890619185,1.81885861691
r303,0.0788570997062,0.0,0.28097378145
r304,1.07071960349,1.11113842477,1.21548758621
r305,1.13387409433,1.04435411292,1.28949457253
r306,0.579115767784,0.71521285923,0.447515539512
r307,1.36611076843,1.23265155944,2.07771181005
r308,1.68565691845,1.10786465428,2.61862986928
r309,0.93427541237,1.05310563392,0.513704367107
r310,0.0,0.0,0.274507121553
r311,1.43851763507,1.52998521981,2.99044271462
r312,1.22118846375,0.847362905359,1.15606591442
r313,3.40432250182,1.65867149358,5.38066549051
r314,0.399869463972,0.0,0.339268167978
r315,2.40430758687,1.64162344306,4.60947914052
r316,0.6695116682,0.619512385918,0.455282138241
r317,1.22890751812,1.19237777914,1.68711484418
r318,2.59649398704,1.31623203067,4.15516429928
r319,0.777059820764,0.0,0.446900593375
r320,1.58660178696,1.58883897304,3.39210086729
r321,0.0,0.0,0.274507121553
r322,1.09244365949,1.04560953422,0.883940858961
r323,2.85958949428,1.45102289852,4.41298049761
r324,1.41975383977,1.03055696503,1.7212550856
r325,0.701852037106,0.772098460424,0.453035942542
r326,0.0,0.0,0.274507121553
r327,1.01687026951,1.20834657203,1.17329995006
r328,0.883685270893,0.736856454623,0.331408491682
r329,1.97086967885,1.39679673779,3.77330443095
r330,0.0394685078016,0.0,0.27743255942
r331,0.0,0.0,0.274507121553
r332,1.42121540944,1.04518392783,1.73173103085
r333,1.7036251425,1.24239653121,3.04809122548
r334,0.847564286373,1.01850697741,0.337537756814
r335,0.255497232458,0.0,0.311069222355
r336,0.85605267115,0.90910359194,0.326938673611
r337,0.967610584766,0.940384547507,0.49287518321
r338,1.37995317362,1.34055363537,2.40015802891
r339,1.56529167633,1.13731021073,2.50016164267
r340,0.102345647324,0.0,0.283445793808
r341,0.9447684456,1.12227069938,0.726748114275
r342,1.38902322298,0.959447468545,1.76645594784
r343,1.43458664696,1.35376545908,2.6405610121
r344,0.525065981799,0.0,0.411391406844
r345,0.850339622461,0.871778115682,0.373035583918
r346,1.8834438206,1.35736825524,3.38936480919
r347,2.12819943506,1.11937974377,3.06448054259
r348,1.0135616826,0.841753758189,0.420510669579
r349,0.340515445721,0.286278595861,0.339339431
r350,0.222432458149,0.0,0.303419651377
r351,1.34280158078,1.38061499602,2.61923742384
r352,0.66138050737,0.0,0.456389051255
r353,1.72776008546,1.3785211202,3.34104557435
r354,1.06787477456,1.24692890956,1.34971871749
r355,0.0,0.0,0.274507121553
r356,3.03549934556,1.4654801223,4.62594034777
r357,1.34087760195,1.00191842403,1.53748910711
r358,1.33759716403,1.13773024318,1.97447466603
r359,0.527073980438,0.869495299593,0.43406806712
r360,0.841769979179,1.08534637335,0.483605754813
r361,0.0,0.0,0.274507121553
r362,0.16514105333,0.0,0.292181402696
r363,1.24517820614,1.17351211775,1.87216936727
r364,0.863540320529,1.11493659439,0.516575174082
r365,0.0,0.0,0.274507121553
r366,1.38628365891,1.29462984562,2.40755707343
r367,0.583836527149,0.0,0.436915360943
r368,1.10257232746,1.107219069,1.27825932052
r369,1.7321667997,1.32407530587,3.22386320203
r370,0.328972797325,0.0,0.322117252954
r371,1.33506174922,1.01857205156,1.45693539514
r372,2.48391768268,1.37750931764,4.04735121916
r373,0.541824697606,0.220499633657,0.424957243795
r374,0.948757436704,1.18988644087,0.974430444618
r375,0.857438607362,0.880715717339,0.378381536091
r376,0.670146856865,0.994811252477,0.44229420872
r377,0.0,0.0,0.274507121553
r378,0.698382331592,1.04748144651,0.419792166957
r379,0.0,0.0,0.274507121553
r380,1.71068136297,1.31564749409,2.83516195192
r381,0.0,0.0,0.274507121553
r382,2.17025968725,1.48395952758,3.98219298238
r383,0.0,0.0,0.274507121553
