kn
0.06
deviations
param,comp dev,inde dev
C(t=0),0.00476365501966,0.00836024576087
N(t=0),0.0820861874265,0.296572102981
kn,0.0998595902508,nan
r (MAD),0.677581361162,0.180269409291
params
param,true,comp est,inde est
r116,0.0,0.974747214118,0.182598488844
r117,0.886398979056,1.00378668791,0.770849307668
r118,2.17007861148,1.030030504,2.34093707739
r119,1.01566823037,0.988883279591,0.844545464449
r120,0.0057577774689,0.9807270462,0.182569193628
r121,0.593025667443,0.989242938652,0.129068409366
r122,1.07545872817,1.01231989835,1.16296667188
r123,0.208783304955,0.985394304176,0.231679915106
r124,0.0,0.974107416966,0.182598488844
r125,0.316916389828,0.980045710839,0.280658003194
r126,1.13201508811,1.02329607969,1.36262740995
r127,0.388279966097,0.971177417632,0.324543878742
r128,0.749155923488,1.00591159494,0.610112128233
r129,1.62289434865,1.03241887249,2.01949112068
r130,0.925614333774,0.99086867127,0.727594787362
r131,0.0,0.978535452512,0.182598488844
r132,0.131328041084,0.972296776015,0.205039437568
r133,1.05823564058,1.02109462889,1.24023757579
r134,0.914162474421,0.985982159818,0.722251032529
r135,2.55767336834,1.03991431144,2.53133109259
r136,0.234308451559,0.9627501079,0.224806066936
r137,1.94633444421,1.02132354626,1.95313273893
r138,2.11532464929,1.0230674113,2.06569549194
r139,0.627838622747,0.987008783513,0.146682466006
r140,3.35392998928,1.04744659845,2.79604630395
r141,1.25410097236,1.00394222094,1.27087093811
r142,0.0,0.965320932356,0.182598488841
r143,1.80717084172,1.02588988471,2.014493702
r144,2.03931973023,1.03406727152,2.20993888564
r145,0.0,0.967411431951,0.182598488809
r146,1.65570062725,1.02087697397,1.7986238861
r147,0.0,0.971677303329,0.182598488809
r148,2.69372841287,1.04578143332,2.60960683837
r149,0.294257935975,0.971178228761,0.256994133068
r150,1.03381664105,1.00582510926,1.04236164782
r151,1.75774281948,1.03251544157,2.11852141888
r152,0.0,0.978081513679,0.182598488809
r153,0.0,0.971560053731,0.182598488809
r154,1.31464927134,1.0147570214,1.46515757415
r155,2.30834525626,1.02137377619,2.21496760224
r156,1.76298281018,1.02738491945,1.98548887597
r157,0.0,0.970843141601,0.182598488809
r158,1.1329300852,1.00966234846,1.19400942295
r159,0.703279003399,0.976160095919,0.181858729143
r160,2.26646492329,1.03587919367,2.38018116045
r161,0.0,0.973575721795,0.182598488809
r162,0.216113399109,0.984217326342,0.233042332269
r163,0.0,0.983873165924,0.182598488809
r164,0.0,0.975144565227,0.182598488809
r165,1.13311371099,1.00062547852,1.09534552421
r166,1.28534894545,1.0256234681,1.56183985283
r167,0.0,0.971455891661,0.182598488809
r168,0.527408912074,0.972841547484,0.413498334526
r169,2.15265852908,1.03131926239,2.17243907019
r170,2.92577926095,1.01677253098,2.27904661069
r171,1.14290692361,0.998057554168,0.986368218017
r172,1.23254783813,0.992059195956,1.10700011919
r173,1.94276089194,1.03625881596,2.21651760548
r174,0.180848602078,0.968848263087,0.21526748767
r175,0.885253817621,0.996110850327,0.664486087175
r176,0.320094463937,0.982242001966,0.287385894936
r177,1.12973384832,1.01997244748,1.32662274134
r178,0.614134461622,0.979998999503,0.105781247462
r179,1.28183541702,1.00813283756,1.37215478471
r180,0.83427337592,0.986159583504,0.579981342069
r181,0.57764824344,0.991402631935,0.275254793625
r182,1.96386176389,1.0172051147,2.05000825844
r183,1.11221635096,1.00659425836,1.13566637551
r184,1.20073263504,1.00891222879,1.29821425004
r185,0.629689241925,0.994576581822,0.263687002316
r186,0.32078703074,0.987418697778,0.299451073733
r187,0.689689553608,1.0045571169,0.518086606806
r188,0.524659876386,0.981041323246,0.468731997546
r189,2.35785157204,1.03849385856,2.46176444352
r190,0.0,0.964883165293,0.182598488809
r191,1.44128240188,1.01825585177,1.63957682682
r192,2.32102105035,1.03282633303,2.28785880058
r193,0.0464562351212,0.967259907161,0.18598696567
r194,0.910984920833,0.988294668727,0.611991118753
r195,2.35113574702,1.02129127335,2.2610258338
r196,1.14275861086,1.00983859766,1.16886362156
r197,0.324148577785,0.968107786796,0.268874723499
r198,2.15993249512,1.02223494923,2.03693887941
r199,4.54007154796,1.02843936195,2.59668035808
r200,0.541257170625,0.976085199186,0.42714431304
r201,1.32670384869,1.01577109669,1.55962769979
r202,0.933372597219,1.00178044209,0.900336403574
r203,0.95460608565,0.989558837028,0.795524139484
r204,2.31472981324,1.03795136701,2.4528397863
r205,0.0,0.967396123725,0.182598488809
r206,1.85959637635,1.02552030676,2.03171593577
r207,0.0,0.972910604812,0.182598488809
r208,0.405586285589,0.978893133364,0.352469867684
r209,1.11167609335,1.0233897233,1.35715453799
r210,0.0,0.973631149699,0.182598488809
r211,1.37934414802,1.01603768502,1.60224011168
r212,1.52000489097,1.01938936831,1.75010391975
r213,0.395218495742,0.967614616052,0.304688369447
r214,1.60369439012,1.01873485383,1.7740241686
r215,1.47629589489,1.00958983392,1.57094955111
r216,0.0,0.968835945832,0.182598488809
r217,1.5721468233,1.02511144411,1.80094489024
r218,1.69569281859,1.0064967359,1.70866580242
r219,1.16422688849,1.00807640156,1.16548898667
r220,0.140106250228,0.972055021837,0.207235331934
r221,1.12452737289,1.02202378863,1.30059792359
r222,1.43243453765,1.0020604458,1.41512867613
r223,1.79104623643,0.99518654665,1.42760399599
r224,2.72157639975,1.02853963986,2.36293233692
r225,0.642909857218,0.978478360152,0.156022471255
r226,0.730464374409,0.99811770641,0.55923961334
r227,1.12326254863,1.01089796361,1.26639255117
r228,0.300754917877,0.968775941983,0.261611587097
r229,1.43689152503,1.02912456578,1.77562517034
r230,1.19059290283,1.00250600744,1.2221703377
r231,1.04978377352,1.00633192895,1.09791052377
r232,0.977401266158,1.00214756844,0.924093918816
r233,0.795999849264,0.986020824037,0.561090994909
r234,0.811592516419,1.00501691189,0.706601928442
r235,1.27310850205,1.00363803947,1.34290764537
r236,1.14359174372,0.990382326145,0.973234589336
r237,1.5214267006,1.01727744376,1.70581972855
r238,1.57901566957,1.01156192667,1.68899613896
r239,0.0,0.972919389125,0.182598488809
r240,3.17961421551,1.03605519253,2.52726188173
r241,0.675771064029,0.973561343447,0.158014569226
r242,2.01699055402,1.03040838641,2.18648466676
r243,0.425998417534,0.972225569291,0.343571294022
r244,0.738611309511,1.00094003997,0.536252918752
r245,0.0,0.977002258753,0.182598488809
r246,0.957221944645,0.997352204103,0.791991098809
r247,2.08276251978,1.00906697716,1.85280953321
r248,1.35194075506,0.997677757168,1.22640146301
r249,1.56332544704,1.01745519684,1.70306367535
r250,0.0,0.971018614094,0.182598488809
r251,1.15662523448,1.01958370048,1.3794142313
r252,0.837854091867,0.99962538126,0.697231892631
r253,0.34632821359,0.976794553687,0.295181420681
r254,0.404523122378,0.976442095196,0.334345787454
r255,1.10969629792,1.01106321305,1.16993622907
r256,1.97654703943,1.00907262649,1.91826110505
r257,2.73597059875,1.02860807913,2.43924692938
r258,0.500040871463,0.980908522777,0.429454568776
r259,1.41320035115,1.0032400522,1.36802632425
r260,2.70291298042,1.0210052891,2.28488705968
r261,0.677758115486,0.984275936893,0.187966527639
r262,1.34626569938,1.01135562925,1.52054285702
r263,1.24713595609,1.01716769977,1.44891999835
r264,0.0,0.97100691983,0.182598488809
r265,1.04304735851,1.01865649542,1.16862997693
r266,0.490990463933,0.978277566435,0.421377010307
r267,1.67157224772,1.02574467454,1.87709182797
r268,2.91826056826,1.03917137824,2.62665500691
r269,0.283275829689,0.978128199193,0.256163758698
r270,1.48666704383,1.00847441195,1.49803602813
r271,2.88400680934,1.02709452631,2.38356083015
r272,0.786704873477,0.986631102748,0.411376698466
r273,2.20260452198,1.01527283355,2.10287184098
r274,0.846097737955,1.0097676663,0.748218303824
r275,0.0,0.973891623689,0.182598488784
r276,1.77080974993,1.01831061062,1.87054012334
r277,1.53995295204,1.00211795215,1.41956932794
r278,2.1792200735,1.0294836725,2.239374822
r279,0.0,0.972502970634,0.182598488784
r280,1.33001249713,1.01110322595,1.45359182805
r281,0.989163085925,0.997130646274,0.857330414676
r282,0.0,0.976303229281,0.182598488784
r283,2.01519533833,1.01806364031,1.99794785465
r284,1.97363140027,1.01195096146,1.82233017182
r285,0.0606678137719,0.97525418213,0.187648265928
r286,0.614869515219,1.00129231398,0.257151102795
r287,0.0232329524422,0.974155755174,0.184388303647
r288,1.48334240652,1.01756919426,1.685819445
r289,0.70243317522,0.985818496247,0.281484288194
r290,0.0,0.984596814451,0.182598488784
r291,0.182409451706,0.975639336284,0.217787834
r292,0.429930220963,0.984756824254,0.371091284348
r293,0.0,0.976773795455,0.182598488806
r294,1.84938799357,1.02276021791,1.9292400322
r295,0.407958971179,0.977363464271,0.32678028294
r296,0.0309493581526,0.972255791646,0.18490558654
r297,2.13892815865,1.03716407608,2.28142911316
r298,0.0328635779867,0.973909317341,0.185111573269
r299,0.0,0.976777982737,0.182598488806
r300,2.11093625087,1.01379821267,1.90182365688
r301,3.51430949253,1.02120344304,2.42934148536
r302,1.37457335852,1.01249494861,1.39799747921
r303,0.0788570997062,0.974502944986,0.189560166328
r304,1.07071960349,1.0072115394,1.12900531487
r305,1.13387409433,1.00296970714,1.16511743295
r306,0.579115767784,0.992355563434,0.143278646696
r307,1.36611076843,1.01441469618,1.48668164516
r308,1.68565691845,1.00644278463,1.69856385967
r309,0.93427541237,1.0049332363,0.844830783293
r310,0.0,0.971941220313,0.182598488834
r311,1.43851763507,1.03138193811,1.81742720703
r312,1.22118846375,0.995422388404,1.12950430141
r313,3.40432250182,1.03658976092,2.69798109955
r314,0.399869463972,0.971899038226,0.31116418198
r315,2.40430758687,1.03691456508,2.43293450851
r316,0.6695116682,0.990996222768,0.274767438847
r317,1.22890751812,1.01202337711,1.33078659969
r318,2.59649398704,1.01760769941,2.25815607863
r319,0.777059820764,0.984898798243,0.443859563741
r320,1.58660178696,1.03514172547,1.99011787359
r321,0.0,0.967652861854,0.182598488754
r322,1.09244365949,1.00513581645,1.01937108078
r323,2.85958949428,1.02588066674,2.35865535825
r324,1.41975383977,1.00268315002,1.36673492212
r325,0.701852037106,0.994111403391,0.322819032324
r326,0.0,0.976354844192,0.182598488754
r327,1.01687026951,1.01336380796,1.10562831183
r328,0.883685270893,0.992514381015,0.736883367227
r329,1.97086967885,1.02280053223,2.11680530789
r330,0.0394685078016,0.975683765264,0.185733861338
r331,0.0,0.97925317714,0.182598488754
r332,1.42121540944,1.00449907877,1.36663490575
r333,1.7036251425,1.01342280601,1.85203885597
r334,0.847564286373,1.00260212425,0.72284944459
r335,0.255497232458,0.978240762351,0.25094737467
r336,0.85605267115,0.995717914346,0.740089549134
r337,0.967610584766,0.997945660271,0.838786181453
r338,1.37995317362,1.02066920829,1.60938260267
r339,1.56529167633,1.00895919856,1.64903442228
r340,0.102345647324,0.972868137059,0.198791554151
r341,0.9447684456,1.00852538978,0.926319785972
r342,1.38902322298,0.998423339884,1.36746547361
r343,1.43458664696,1.0206733364,1.69929945335
r344,0.525065981799,0.975871055097,0.463222604382
r345,0.850339622461,0.996550205917,0.666143631413
r346,1.8834438206,1.02083484662,1.99029497587
r347,2.12819943506,1.00735784042,1.87483959324
r348,1.0135616826,0.995661499587,0.822666033319
r349,0.340515445721,0.985262802114,0.306328804836
r350,0.222432458149,0.979288528456,0.236321871667
r351,1.34280158078,1.02164064577,1.67050213309
r352,0.66138050737,0.983173681605,0.243654276378
r353,1.72776008546,1.0218238159,1.95610980866
r354,1.06787477456,1.01554377132,1.18104670094
r355,0.0,0.977428672064,0.182598488754
r356,3.03549934556,1.02634161978,2.4267627638
r357,1.34087760195,1.00224093167,1.29058304209
r358,1.33759716403,1.00803789164,1.44147718031
r359,0.527073980438,0.99531545827,0.378462039443
r360,0.841769979179,1.00514670648,0.806193386588
r361,0.0,0.981357365546,0.182598488754
r362,0.16514105333,0.979253765735,0.215138705198
r363,1.24517820614,1.01052140833,1.39067455073
r364,0.863540320529,1.00783433821,0.828267596929
r365,0.0,0.974973141869,0.182598488754
r366,1.38628365891,1.0176328237,1.60409758975
r367,0.583836527149,0.981287673003,0.372490608231
r368,1.10257232746,1.00693681903,1.15910463975
r369,1.7321667997,1.01890890151,1.92096725433
r370,0.328972797325,0.974529464191,0.2751489789
r371,1.33506174922,1.00292335876,1.26266722469
r372,2.48391768268,1.02120337636,2.22575348997
r373,0.541824697606,0.986261094728,0.355737476106
r374,0.948757436704,1.01129613244,1.01485666401
r375,0.857438607362,0.995083242053,0.76736308518
r376,0.670146856865,1.00008809639,0.468351662044
r377,0.0,0.976117749234,0.182598488754
r378,0.698382331592,1.00363969806,0.549998714418
r379,0.0,0.980040480146,0.182598488754
r380,1.71068136297,1.01996558697,1.79020576813
r381,0.0,0.971450777004,0.182598488754
r382,2.17025968725,1.02868147596,2.20431080011
r383,0.0,0.980976442975,0.182598488754
